attempted,calibration_source_sha256,cascade_lookback_bits,cascade_parity_bits,cascade_primary_bisection_bits,codebook_ids,dataset_id,denominator_included,dimension,epsilon_ec,failure_reason,frame_id,frame_len_symbols,key_dependent_disclosure_bits_total,ldpc_syndrome_bits,leakage_comparison_policy,mapping,method,n_pairs,pair_idx_sequence_sha256,plan_frame_id,public_control_bits_total,qualification_role,rate_ids,raw_ser,runtime_s,status,stratum_p,transcript_bytes_len,transcript_bytes_sha256,transcript_first_event_id,transcript_last_event_id,transcript_sha256,verification_invoked,verification_seed_id,verification_tag_bits,verification_tag_bits_component
True,7627176cb87e4d587d9597f892e17f44b04d16bad0dfd59adfcdc37121204938,,,,"[""b73a2b73a1d1e63b4ea3817de7e839c8faa5aa0c1ff8687ae13eb1c78093f646"", ""2d3f3e6678c6810b8f00a5f012a6007077ad3ea3856bd5850618890fe8579bf6"", ""3fdd5547e4641ea31d934cc61dfcac75f77059cce1396a9c7d5bfab82a597216"", ""9b53f43d57430dd441b838e679b1aa6090e16eeabdb1389a01f4e0a866a578b5"", ""2d7d059952f5140ae46e988ff82e8d3c0059fb067eb1507be99a0b214d833082"", ""d8d552fe48cb0aa22fdd10494106847446376a2eb0ed152b8b764c9aff16f0d3"", ""ad0f40a8cdaab6a15f49e72ff45aa9160103000fa8cb8dbfd5e9212bf6488564"", ""e60e19441bf35bd7c2f6b8f2a639e34a5ce1ac963e5abfc85b0304a1fd3e75f5"", ""e7d04a21ef7245af5ff3a4f5ff8ca4b9ea9f5711bf21de4d78f9e1e9c455d34b"", ""4e0ed4d1b18b78ad646e73c5c85507aedec193dea84ddadc89195703bcf347e0""]",synthetic_p0.02,True,1024,5.421010862427522e-20,,synthetic_q1024_p002_qualification_f028,64,384,320,method_specific_not_cross_ranked,gray,ldpc_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p002_qualification_f028,3583,qualification,"[""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050""]",0.203125,0.03100000007543713,verified_success,0.02,13614,da61d527ee206fc65e6fb3511ca4a94ddd4003b5c41740736ac93c4b6e6ab691,1,42,da61d527ee206fc65e6fb3511ca4a94ddd4003b5c41740736ac93c4b6e6ab691,True,0687e940df97237a6edeb8a0843e8af2e0c4ebd5e31aa9112d0f80a7b0924b03,64,64
True,,12,75,15,,synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f005,64,166,,,,cascade_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f005,1087,qualification,,0.03125,0.0,verified_success,0.01,39566,84c72e733d87fb5e7bec3ed031d53be228af474263441cf316c52e24e4dd296b,1,116,84c72e733d87fb5e7bec3ed031d53be228af474263441cf316c52e24e4dd296b,True,0f4dd9221ba9827493d02453300b6b56b160ba5976d7449028fb4b291c84dd7d,64,64
True,0b9527725cb473fa37aa5676ecbe2b5fd4cef655fc813912f59cf2f9828b4a58,,,,"[""b73a2b73a1d1e63b4ea3817de7e839c8faa5aa0c1ff8687ae13eb1c78093f646"", ""2d3f3e6678c6810b8f00a5f012a6007077ad3ea3856bd5850618890fe8579bf6"", ""3fdd5547e4641ea31d934cc61dfcac75f77059cce1396a9c7d5bfab82a597216"", ""9b53f43d57430dd441b838e679b1aa6090e16eeabdb1389a01f4e0a866a578b5"", ""2d7d059952f5140ae46e988ff82e8d3c0059fb067eb1507be99a0b214d833082"", ""d8d552fe48cb0aa22fdd10494106847446376a2eb0ed152b8b764c9aff16f0d3"", ""ad0f40a8cdaab6a15f49e72ff45aa9160103000fa8cb8dbfd5e9212bf6488564"", ""e60e19441bf35bd7c2f6b8f2a639e34a5ce1ac963e5abfc85b0304a1fd3e75f5"", ""e7d04a21ef7245af5ff3a4f5ff8ca4b9ea9f5711bf21de4d78f9e1e9c455d34b"", ""4e0ed4d1b18b78ad646e73c5c85507aedec193dea84ddadc89195703bcf347e0""]",synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f005,64,384,320,method_specific_not_cross_ranked,gray,ldpc_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f005,3583,qualification,"[""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050""]",0.03125,0.015999999945051968,verified_success,0.01,13614,2bd67540efcff811cf210ea0e8bf605621660f1c5092b92bbb084082e5cb168b,1,42,2bd67540efcff811cf210ea0e8bf605621660f1c5092b92bbb084082e5cb168b,True,0f4dd9221ba9827493d02453300b6b56b160ba5976d7449028fb4b291c84dd7d,64,64
True,,20,75,30,,synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f026,64,189,,,,cascade_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f026,1087,qualification,,0.09375,0.0,verified_success,0.01,50767,251990f71c9acbbbfdf5f5396b3a6954b6e66a359b0e5aa6f2bfdbd17118a325,1,148,251990f71c9acbbbfdf5f5396b3a6954b6e66a359b0e5aa6f2bfdbd17118a325,True,abb2098df2d2966e6214524ec5998eabc05fa6cfdbbf4de5420303e47d0fede6,64,64
True,0b9527725cb473fa37aa5676ecbe2b5fd4cef655fc813912f59cf2f9828b4a58,,,,"[""b73a2b73a1d1e63b4ea3817de7e839c8faa5aa0c1ff8687ae13eb1c78093f646"", ""2d3f3e6678c6810b8f00a5f012a6007077ad3ea3856bd5850618890fe8579bf6"", ""3fdd5547e4641ea31d934cc61dfcac75f77059cce1396a9c7d5bfab82a597216"", ""9b53f43d57430dd441b838e679b1aa6090e16eeabdb1389a01f4e0a866a578b5"", ""2d7d059952f5140ae46e988ff82e8d3c0059fb067eb1507be99a0b214d833082"", ""d8d552fe48cb0aa22fdd10494106847446376a2eb0ed152b8b764c9aff16f0d3"", ""ad0f40a8cdaab6a15f49e72ff45aa9160103000fa8cb8dbfd5e9212bf6488564"", ""e60e19441bf35bd7c2f6b8f2a639e34a5ce1ac963e5abfc85b0304a1fd3e75f5"", ""e7d04a21ef7245af5ff3a4f5ff8ca4b9ea9f5711bf21de4d78f9e1e9c455d34b"", ""4e0ed4d1b18b78ad646e73c5c85507aedec193dea84ddadc89195703bcf347e0""]",synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f026,64,384,320,method_specific_not_cross_ranked,gray,ldpc_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f026,3583,qualification,"[""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050""]",0.09375,0.015000000013969839,verified_success,0.01,13614,5e6d47d66a25783269e61d8636a9e02a0734c07d49d82da47b6f552f6ad021dd,1,42,5e6d47d66a25783269e61d8636a9e02a0734c07d49d82da47b6f552f6ad021dd,True,abb2098df2d2966e6214524ec5998eabc05fa6cfdbbf4de5420303e47d0fede6,64,64
True,,66,75,66,,synthetic_p0.02,True,1024,5.421010862427522e-20,,synthetic_q1024_p002_qualification_f004,64,271,,,,cascade_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p002_qualification_f004,1087,qualification,,0.21875,0.015999999945051968,verified_success,0.02,89935,45d716f3b835f3dc921a774b3c52e6df9724949ea14e756b07edc8312b5a0f2f,1,260,45d716f3b835f3dc921a774b3c52e6df9724949ea14e756b07edc8312b5a0f2f,True,1a22d53dbf645138efb236f99c2038964837da7ec8c2661fab7746d4b9232d15,64,64
True,7627176cb87e4d587d9597f892e17f44b04d16bad0dfd59adfcdc37121204938,,,,"[""b73a2b73a1d1e63b4ea3817de7e839c8faa5aa0c1ff8687ae13eb1c78093f646"", ""2d3f3e6678c6810b8f00a5f012a6007077ad3ea3856bd5850618890fe8579bf6"", ""3fdd5547e4641ea31d934cc61dfcac75f77059cce1396a9c7d5bfab82a597216"", ""9b53f43d57430dd441b838e679b1aa6090e16eeabdb1389a01f4e0a866a578b5"", ""2d7d059952f5140ae46e988ff82e8d3c0059fb067eb1507be99a0b214d833082"", ""d8d552fe48cb0aa22fdd10494106847446376a2eb0ed152b8b764c9aff16f0d3"", ""ad0f40a8cdaab6a15f49e72ff45aa9160103000fa8cb8dbfd5e9212bf6488564"", ""e60e19441bf35bd7c2f6b8f2a639e34a5ce1ac963e5abfc85b0304a1fd3e75f5"", ""e7d04a21ef7245af5ff3a4f5ff8ca4b9ea9f5711bf21de4d78f9e1e9c455d34b"", ""4e0ed4d1b18b78ad646e73c5c85507aedec193dea84ddadc89195703bcf347e0""]",synthetic_p0.02,True,1024,5.421010862427522e-20,,synthetic_q1024_p002_qualification_f004,64,384,320,method_specific_not_cross_ranked,gray,ldpc_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p002_qualification_f004,3583,qualification,"[""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050""]",0.21875,0.015000000013969839,verified_success,0.02,13614,641810372f3a352887a2909976fea8a3d0aaad45210cbb0fba903ee951b4971e,1,42,641810372f3a352887a2909976fea8a3d0aaad45210cbb0fba903ee951b4971e,True,1a22d53dbf645138efb236f99c2038964837da7ec8c2661fab7746d4b9232d15,64,64
True,,20,75,34,,synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f030,64,193,,,,cascade_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f030,1087,qualification,,0.09375,0.0,verified_success,0.01,52133,0957075cb79745a5a83ecdf9dc754c5fe9d0d26bf3b751cc12997a98956f5bae,1,152,0957075cb79745a5a83ecdf9dc754c5fe9d0d26bf3b751cc12997a98956f5bae,True,0138c6ef08019c50784b95153b0aec3903947965160afd74417b7623d0fd6b1e,64,64
True,0b9527725cb473fa37aa5676ecbe2b5fd4cef655fc813912f59cf2f9828b4a58,,,,"[""b73a2b73a1d1e63b4ea3817de7e839c8faa5aa0c1ff8687ae13eb1c78093f646"", ""2d3f3e6678c6810b8f00a5f012a6007077ad3ea3856bd5850618890fe8579bf6"", ""3fdd5547e4641ea31d934cc61dfcac75f77059cce1396a9c7d5bfab82a597216"", ""9b53f43d57430dd441b838e679b1aa6090e16eeabdb1389a01f4e0a866a578b5"", ""2d7d059952f5140ae46e988ff82e8d3c0059fb067eb1507be99a0b214d833082"", ""d8d552fe48cb0aa22fdd10494106847446376a2eb0ed152b8b764c9aff16f0d3"", ""ad0f40a8cdaab6a15f49e72ff45aa9160103000fa8cb8dbfd5e9212bf6488564"", ""e60e19441bf35bd7c2f6b8f2a639e34a5ce1ac963e5abfc85b0304a1fd3e75f5"", ""e7d04a21ef7245af5ff3a4f5ff8ca4b9ea9f5711bf21de4d78f9e1e9c455d34b"", ""4e0ed4d1b18b78ad646e73c5c85507aedec193dea84ddadc89195703bcf347e0""]",synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f030,64,384,320,method_specific_not_cross_ranked,gray,ldpc_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f030,3583,qualification,"[""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050""]",0.09375,0.03200000000651926,verified_success,0.01,13614,0afbe9a02f364fa35825612a661105aa8b9db09ad9070601451f5aac35677937,1,42,0afbe9a02f364fa35825612a661105aa8b9db09ad9070601451f5aac35677937,True,0138c6ef08019c50784b95153b0aec3903947965160afd74417b7623d0fd6b1e,64,64
True,,58,75,51,,synthetic_p0.02,True,1024,5.421010862427522e-20,,synthetic_q1024_p002_qualification_f024,64,248,,,,cascade_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p002_qualification_f024,1087,qualification,,0.1875,0.0,verified_success,0.02,79084,8b821d99de61c4a9fb954894cf0ecedcd817c66944f7b5fd0cc4abb7ac958f86,1,229,8b821d99de61c4a9fb954894cf0ecedcd817c66944f7b5fd0cc4abb7ac958f86,True,ab23fc90bc3bb1e5e6a6d5731e2fc64e5ecd82ffd32eccd599fffb2c08ad150b,64,64
True,7627176cb87e4d587d9597f892e17f44b04d16bad0dfd59adfcdc37121204938,,,,"[""b73a2b73a1d1e63b4ea3817de7e839c8faa5aa0c1ff8687ae13eb1c78093f646"", ""2d3f3e6678c6810b8f00a5f012a6007077ad3ea3856bd5850618890fe8579bf6"", ""3fdd5547e4641ea31d934cc61dfcac75f77059cce1396a9c7d5bfab82a597216"", ""9b53f43d57430dd441b838e679b1aa6090e16eeabdb1389a01f4e0a866a578b5"", ""2d7d059952f5140ae46e988ff82e8d3c0059fb067eb1507be99a0b214d833082"", ""d8d552fe48cb0aa22fdd10494106847446376a2eb0ed152b8b764c9aff16f0d3"", ""ad0f40a8cdaab6a15f49e72ff45aa9160103000fa8cb8dbfd5e9212bf6488564"", ""e60e19441bf35bd7c2f6b8f2a639e34a5ce1ac963e5abfc85b0304a1fd3e75f5"", ""e7d04a21ef7245af5ff3a4f5ff8ca4b9ea9f5711bf21de4d78f9e1e9c455d34b"", ""4e0ed4d1b18b78ad646e73c5c85507aedec193dea84ddadc89195703bcf347e0""]",synthetic_p0.02,True,1024,5.421010862427522e-20,toeplitz_mismatch,synthetic_q1024_p002_qualification_f024,64,384,320,method_specific_not_cross_ranked,gray,ldpc_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p002_qualification_f024,3583,qualification,"[""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050""]",0.1875,0.03100000007543713,verify_failed,0.02,13614,993644fa432512dfdda60e707e8ef89cebcf114e481e96db67038ff32cd26b43,1,42,993644fa432512dfdda60e707e8ef89cebcf114e481e96db67038ff32cd26b43,True,ab23fc90bc3bb1e5e6a6d5731e2fc64e5ecd82ffd32eccd599fffb2c08ad150b,64,64
True,,32,75,42,,synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f015,64,213,,,,cascade_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f015,1087,qualification,,0.125,0.0,verified_success,0.01,61938,dc605bbf2905f415c639e3703ecde8c5f41f9d79dc5acc822dd007f9e7f80409,1,180,dc605bbf2905f415c639e3703ecde8c5f41f9d79dc5acc822dd007f9e7f80409,True,7a3a48542b27e9da8a7233197f670e8eb7630ce66ee6f570796b68dd98ceacae,64,64
True,0b9527725cb473fa37aa5676ecbe2b5fd4cef655fc813912f59cf2f9828b4a58,,,,"[""b73a2b73a1d1e63b4ea3817de7e839c8faa5aa0c1ff8687ae13eb1c78093f646"", ""2d3f3e6678c6810b8f00a5f012a6007077ad3ea3856bd5850618890fe8579bf6"", ""3fdd5547e4641ea31d934cc61dfcac75f77059cce1396a9c7d5bfab82a597216"", ""9b53f43d57430dd441b838e679b1aa6090e16eeabdb1389a01f4e0a866a578b5"", ""2d7d059952f5140ae46e988ff82e8d3c0059fb067eb1507be99a0b214d833082"", ""d8d552fe48cb0aa22fdd10494106847446376a2eb0ed152b8b764c9aff16f0d3"", ""ad0f40a8cdaab6a15f49e72ff45aa9160103000fa8cb8dbfd5e9212bf6488564"", ""e60e19441bf35bd7c2f6b8f2a639e34a5ce1ac963e5abfc85b0304a1fd3e75f5"", ""e7d04a21ef7245af5ff3a4f5ff8ca4b9ea9f5711bf21de4d78f9e1e9c455d34b"", ""4e0ed4d1b18b78ad646e73c5c85507aedec193dea84ddadc89195703bcf347e0""]",synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f015,64,384,320,method_specific_not_cross_ranked,gray,ldpc_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f015,3583,qualification,"[""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050""]",0.125,0.015999999945051968,verified_success,0.01,13614,9a8f880041a2c4826d933f7522edcacbb118e0674e0489ca1b028c558ee0e88b,1,42,9a8f880041a2c4826d933f7522edcacbb118e0674e0489ca1b028c558ee0e88b,True,7a3a48542b27e9da8a7233197f670e8eb7630ce66ee6f570796b68dd98ceacae,64,64
True,,76,75,83,,synthetic_p0.02,True,1024,5.421010862427522e-20,,synthetic_q1024_p002_qualification_f011,64,298,,,,cascade_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p002_qualification_f011,1087,qualification,,0.265625,0.015000000013969839,verified_success,0.02,102549,5db264ec4b6f28902074a2fb12ff32999ae1d5a346ed62a03c03415dc0f2884b,1,296,5db264ec4b6f28902074a2fb12ff32999ae1d5a346ed62a03c03415dc0f2884b,True,517950cef7aac5e6c7471cf385956da1f270643a5bf921336fe1e12975e78518,64,64
True,7627176cb87e4d587d9597f892e17f44b04d16bad0dfd59adfcdc37121204938,,,,"[""b73a2b73a1d1e63b4ea3817de7e839c8faa5aa0c1ff8687ae13eb1c78093f646"", ""2d3f3e6678c6810b8f00a5f012a6007077ad3ea3856bd5850618890fe8579bf6"", ""3fdd5547e4641ea31d934cc61dfcac75f77059cce1396a9c7d5bfab82a597216"", ""9b53f43d57430dd441b838e679b1aa6090e16eeabdb1389a01f4e0a866a578b5"", ""2d7d059952f5140ae46e988ff82e8d3c0059fb067eb1507be99a0b214d833082"", ""d8d552fe48cb0aa22fdd10494106847446376a2eb0ed152b8b764c9aff16f0d3"", ""ad0f40a8cdaab6a15f49e72ff45aa9160103000fa8cb8dbfd5e9212bf6488564"", ""e60e19441bf35bd7c2f6b8f2a639e34a5ce1ac963e5abfc85b0304a1fd3e75f5"", ""e7d04a21ef7245af5ff3a4f5ff8ca4b9ea9f5711bf21de4d78f9e1e9c455d34b"", ""4e0ed4d1b18b78ad646e73c5c85507aedec193dea84ddadc89195703bcf347e0""]",synthetic_p0.02,True,1024,5.421010862427522e-20,,synthetic_q1024_p002_qualification_f011,64,384,320,method_specific_not_cross_ranked,gray,ldpc_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p002_qualification_f011,3583,qualification,"[""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050""]",0.265625,0.015999999945051968,verified_success,0.02,13614,5a23de2f55851bcddac8beb7179e8efc0e12944be3c1c5e0c5ac09880d4c4180,1,42,5a23de2f55851bcddac8beb7179e8efc0e12944be3c1c5e0c5ac09880d4c4180,True,517950cef7aac5e6c7471cf385956da1f270643a5bf921336fe1e12975e78518,64,64
True,,12,75,15,,synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f003,64,166,,,,cascade_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f003,1087,qualification,,0.046875,0.0,verified_success,0.01,39567,6891bca83ebf1f3ae494511acc47498def2a99c3ae47cccccfca3683e738dc8c,1,116,6891bca83ebf1f3ae494511acc47498def2a99c3ae47cccccfca3683e738dc8c,True,30bbb25872cd67505f848b93b57d2ea6c1eca9e668890e0c1d5f2a9c5680fb9b,64,64
True,0b9527725cb473fa37aa5676ecbe2b5fd4cef655fc813912f59cf2f9828b4a58,,,,"[""b73a2b73a1d1e63b4ea3817de7e839c8faa5aa0c1ff8687ae13eb1c78093f646"", ""2d3f3e6678c6810b8f00a5f012a6007077ad3ea3856bd5850618890fe8579bf6"", ""3fdd5547e4641ea31d934cc61dfcac75f77059cce1396a9c7d5bfab82a597216"", ""9b53f43d57430dd441b838e679b1aa6090e16eeabdb1389a01f4e0a866a578b5"", ""2d7d059952f5140ae46e988ff82e8d3c0059fb067eb1507be99a0b214d833082"", ""d8d552fe48cb0aa22fdd10494106847446376a2eb0ed152b8b764c9aff16f0d3"", ""ad0f40a8cdaab6a15f49e72ff45aa9160103000fa8cb8dbfd5e9212bf6488564"", ""e60e19441bf35bd7c2f6b8f2a639e34a5ce1ac963e5abfc85b0304a1fd3e75f5"", ""e7d04a21ef7245af5ff3a4f5ff8ca4b9ea9f5711bf21de4d78f9e1e9c455d34b"", ""4e0ed4d1b18b78ad646e73c5c85507aedec193dea84ddadc89195703bcf347e0""]",synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f003,64,384,320,method_specific_not_cross_ranked,gray,ldpc_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f003,3583,qualification,"[""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050""]",0.046875,0.015000000013969839,verified_success,0.01,13614,be076f7e8edbfa8918d0c52c45b01d4099f305a5814bc5dd00b0872321ce4eec,1,42,be076f7e8edbfa8918d0c52c45b01d4099f305a5814bc5dd00b0872321ce4eec,True,30bbb25872cd67505f848b93b57d2ea6c1eca9e668890e0c1d5f2a9c5680fb9b,64,64
True,,24,75,46,,synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f013,64,209,,,,cascade_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f013,1087,qualification,,0.125,0.0,verified_success,0.01,59179,b17afe48c8f268b66c35500bdea04b1b56929703d81c039da7996023eba22353,1,172,b17afe48c8f268b66c35500bdea04b1b56929703d81c039da7996023eba22353,True,1d41e571491ea0b372a1aa48d1a0b3524d518b0c9f5e4ca12dffb51e00d45021,64,64
True,0b9527725cb473fa37aa5676ecbe2b5fd4cef655fc813912f59cf2f9828b4a58,,,,"[""b73a2b73a1d1e63b4ea3817de7e839c8faa5aa0c1ff8687ae13eb1c78093f646"", ""2d3f3e6678c6810b8f00a5f012a6007077ad3ea3856bd5850618890fe8579bf6"", ""3fdd5547e4641ea31d934cc61dfcac75f77059cce1396a9c7d5bfab82a597216"", ""9b53f43d57430dd441b838e679b1aa6090e16eeabdb1389a01f4e0a866a578b5"", ""2d7d059952f5140ae46e988ff82e8d3c0059fb067eb1507be99a0b214d833082"", ""d8d552fe48cb0aa22fdd10494106847446376a2eb0ed152b8b764c9aff16f0d3"", ""ad0f40a8cdaab6a15f49e72ff45aa9160103000fa8cb8dbfd5e9212bf6488564"", ""e60e19441bf35bd7c2f6b8f2a639e34a5ce1ac963e5abfc85b0304a1fd3e75f5"", ""e7d04a21ef7245af5ff3a4f5ff8ca4b9ea9f5711bf21de4d78f9e1e9c455d34b"", ""4e0ed4d1b18b78ad646e73c5c85507aedec193dea84ddadc89195703bcf347e0""]",synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f013,64,384,320,method_specific_not_cross_ranked,gray,ldpc_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f013,3583,qualification,"[""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050""]",0.125,0.015999999945051968,verified_success,0.01,13614,fa973c9d2802d0ca2019ced5e50565b6b76b5cd8e499155c77b62a17b9d3f073,1,42,fa973c9d2802d0ca2019ced5e50565b6b76b5cd8e499155c77b62a17b9d3f073,True,1d41e571491ea0b372a1aa48d1a0b3524d518b0c9f5e4ca12dffb51e00d45021,64,64
True,,28,75,52,,synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f027,64,219,,,,cascade_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f027,1087,qualification,,0.140625,0.0,verified_success,0.01,64366,bcb806d31618167096c269763892794269ef6fbd6cbf89a331a342ac97d3ad0e,1,187,bcb806d31618167096c269763892794269ef6fbd6cbf89a331a342ac97d3ad0e,True,a3662796e758a34fffaac8f13f6a3f197e24e3f256b797362f65c38adcb82b70,64,64
True,0b9527725cb473fa37aa5676ecbe2b5fd4cef655fc813912f59cf2f9828b4a58,,,,"[""b73a2b73a1d1e63b4ea3817de7e839c8faa5aa0c1ff8687ae13eb1c78093f646"", ""2d3f3e6678c6810b8f00a5f012a6007077ad3ea3856bd5850618890fe8579bf6"", ""3fdd5547e4641ea31d934cc61dfcac75f77059cce1396a9c7d5bfab82a597216"", ""9b53f43d57430dd441b838e679b1aa6090e16eeabdb1389a01f4e0a866a578b5"", ""2d7d059952f5140ae46e988ff82e8d3c0059fb067eb1507be99a0b214d833082"", ""d8d552fe48cb0aa22fdd10494106847446376a2eb0ed152b8b764c9aff16f0d3"", ""ad0f40a8cdaab6a15f49e72ff45aa9160103000fa8cb8dbfd5e9212bf6488564"", ""e60e19441bf35bd7c2f6b8f2a639e34a5ce1ac963e5abfc85b0304a1fd3e75f5"", ""e7d04a21ef7245af5ff3a4f5ff8ca4b9ea9f5711bf21de4d78f9e1e9c455d34b"", ""4e0ed4d1b18b78ad646e73c5c85507aedec193dea84ddadc89195703bcf347e0""]",synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f027,64,384,320,method_specific_not_cross_ranked,gray,ldpc_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f027,3583,qualification,"[""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050""]",0.140625,0.015000000013969839,verified_success,0.01,13614,95658c090407965ffe05eba5d886a4bf0bfcf04d3e24774668a1a4309962cc1c,1,42,95658c090407965ffe05eba5d886a4bf0bfcf04d3e24774668a1a4309962cc1c,True,a3662796e758a34fffaac8f13f6a3f197e24e3f256b797362f65c38adcb82b70,64,64
True,,24,75,34,,synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f021,64,197,,,,cascade_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f021,1087,qualification,,0.109375,0.0,verified_success,0.01,53907,cd0c6177abf32414bbc1c5da6915a30e869d400204f58fdf9ebfdb4c65a08c87,1,157,cd0c6177abf32414bbc1c5da6915a30e869d400204f58fdf9ebfdb4c65a08c87,True,311981ac8bfdd97a0d76a00047ef68c2bb0380ac47ebaccde0f31a165171c0bb,64,64
