array_sha256,check_count,denominator_included,frame_id,iterations,key_dependent_disclosure_bits_total,policy_sha256,public_control_bits,public_control_bits_total,qualification_role,runtime_s,status,stratum_p,syndrome_disclosure_bits,transcript_event_count,transcript_sha256,verification_invoked,verification_seed_id,verification_tag_bits
3bc84c05f206acf865514dfe85b5e491307a8e6c9863e91c39f312bdf1a17c9d,40,True,nbldpc_formal_v3_q1024_p30_confirmation_016,2,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.4209999999729916,verified_success,0.3,400,3,93f41387ecd2b1e49f8a01750ff92de0b23bdb8121cb3bc67c49b8949de5b913,True,dfc6092ef7f37b10f374e58ba2c89574784e964d4c6ca3c57d36bd1f349b9f86,64
33d812f99d5fd7c7312329a44e7b6cc46a41560097bae7e107cd6299c6f45a84,40,True,nbldpc_formal_v3_q1024_p30_confirmation_017,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,4.703000000037719,verified_success,0.3,400,3,77744d4774fd73f5a194e80a90cb57a9690134bbadd36552ad9fc0848c752f89,True,d1e056aa6ecdf937073cfa2fe145d80d96355b2c648f4e818e3b7fe2a5c730c5,64
7e78164c6f0e813bad02d988434302b3e299af5e7dbe0181827e7644d05df5aa,40,True,nbldpc_formal_v3_q1024_p30_confirmation_018,2,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.48499999998603,verified_success,0.3,400,3,a094bd69956c547e7b475fb1eb2a1e757b1f83cf7e466febc0469a277338292f,True,ab6003734fef7f4e7227675cb54246fec391064f17735e1dfaace89606c731df,64
bde50f833588cdd0c96fb1b8d7886066e666eb436e70bcc0846561a22749cb7a,40,True,nbldpc_formal_v3_q1024_p30_confirmation_019,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,5.125,verified_success,0.3,400,3,0fb3f84f6993094bc154fe3ad71545e77f04bbfd0fe376fd3ef0e1de88373ba0,True,e90a8b20ea800449e62ae31073f054e1ce18718602a5e10ab7f7f753373c9aec,64
b7dd72bed2578c773e4434376e2a77b91dacbac9330cdfa19d169ab2d4382324,40,True,nbldpc_formal_v3_q1024_p30_confirmation_020,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,5.125,verified_success,0.3,400,3,4c629fcef91466831c9a6bac7e313124d705f8b6bbb57a1ca4a8b411672d2f9b,True,534299c50372b782ed21ad3bed1dd386c69249159184e14dd6a0a4460a4b32cc,64
f2f38dddccc2df79a25f058556a533e40d668859215de2eb439eb289180a94bf,40,True,nbldpc_formal_v3_q1024_p30_confirmation_021,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,5.155999999959022,verified_success,0.3,400,3,4913dc425d92eb4b479031c309533f672e581ad100400e4c21fc1f761689f9cc,True,2e8d65089f4c34b43de60544b37eba7898277cdb45fc1597298b0e10b2bc439b,64
21ac7c93a06e76fee498074a496c35081014c0403ba22432c36ce643de5c906c,40,True,nbldpc_formal_v3_q1024_p30_confirmation_022,2,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.76500000001397,verified_success,0.3,400,3,3956ee8aea34aa6678d764515b3b0cd414f8bc9ce19f30dc349512cb396a56cd,True,b121935963723191272c0a50386332bed561132ae39ba48e811326b8b7d623c9,64
32d0c521d9087bc44b1708b341e4f2caa7d32a49d3e313ad39c9e1d372699090,40,True,nbldpc_formal_v3_q1024_p30_confirmation_023,2,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.702999999979511,verified_success,0.3,400,3,59d18f09d079ee751211d69c8a8ac4901a6345260826babf8bdba2576e261340,True,39cc42e61b362a799bd84b9567cca756cc1102c2a0681f62bff82ae77112a030,64
76df07af7ce18529b52f1d65a0119205c20056883c6b566d84f3028a58d4b65e,40,True,nbldpc_formal_v3_q1024_p30_confirmation_024,12,400,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,0,confirmation,18.04700000002049,decode_failed,0.3,400,2,35f295cdd735ead1a070542da40055afb154a7eefbea279a44d48ede3bacd1f4,False,,0
8687773b20adc155596875219659524ac8d5c1ed47a751fb65bee05c6baf73fc,40,True,nbldpc_formal_v3_q1024_p30_confirmation_025,2,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.7660000000032596,verified_success,0.3,400,3,b58b71972bfc1ba9141ccbd31ebefe8f199464692f95420546320a517781845b,True,31970d5f017766549d2f2abf7b8c5a069b5d6a8dd72428cbdc649e5518b447e5,64
97bc72752778060a48f2229ebf505cdfe0302413713ea7d1e2892e7677b11421,40,True,nbldpc_formal_v3_q1024_p30_confirmation_026,4,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,6.64100000000326,verified_success,0.3,400,3,be91736d2e25aadffa898b5d87be9dfaf0f11e33a72264a3d346fd0718ba3f66,True,c265f7c11a71e402d1df73f779d5aea39f9237056e9e067a88c0fc1d1aa05f30,64
a2e45ba01b4d1bad53716192167dac12e496f398c8106722cda77df302d917db,40,True,nbldpc_formal_v3_q1024_p30_confirmation_027,4,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,6.452999999979511,verified_success,0.3,400,3,ad6d3f2fb850d30f04832bf18c5f62ccde5c76e93bd061c2fbe5f0a04172434a,True,722cc03d001cdd8402a353381665e7fc8b60266d5dbb1d149415484ec70e95e7,64
624522c728e6b247c0305480fc6039d882bde31e5cc7c8cbf69a8677f3f1cda3,40,True,nbldpc_formal_v3_q1024_p30_confirmation_028,7,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,10.73499999998603,verified_success,0.3,400,3,dd85267079767105f223490f2d8d8e15a9b0ea889bc82db861242339eaa94980,True,4b6df6523ca12ec163ad53dac1a01d7ced120035be67d3af9688ed66c5155a8a,64
68dbd40cb3ff3cbf92035663ddbb45c52ecd5f2aadc84047e0939e3e58d6010e,40,True,nbldpc_formal_v3_q1024_p30_confirmation_029,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,5.077999999979511,verified_success,0.3,400,3,715967e0076d47478ebd694c3f8ff582b05f7af564bda8016f024e3c4c142522,True,81a37cfacf08eff4801ce4fcf081953355d56d36308df90079ade94027735f0a,64
4fa85ab1f0f2533faa54e3d45420536b71d7b405d54fe21303224c3a069a9792,40,True,nbldpc_formal_v3_q1024_p30_confirmation_030,2,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.6089999999967404,verified_success,0.3,400,3,f57f0db4f789b8e0f1345684ef84e884606043a6cfed61f04ef21052c985bfd0,True,c2330ed6e1f518e2b7263aeadb2b3c7e72ca334f72dddedfa10efa9105c9f339,64
a2e51a5e0441bf367a0ba8e617d6b70cb48c5a445ec1fd98398d506bbaf6f3a0,40,True,nbldpc_formal_v3_q1024_p30_confirmation_031,2,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,confirmation,3.625,verified_success,0.3,400,3,55687b74b12c6375f7f34ab3428970f78149fa680f4ad77de031b55939357c35,True,0151b8ccd1d62d86e80492ab26767277248c13d18494d5d26db389453614a9ef,64
